text,aspect,sentiment_label,language
$T$ O TŠOELA POLAO EA SEBOHOLI KA SEHLETHELA-HALI SA MATHE,'MUSO,1,sesotho
'MUSO O TŠOELA POLAO EA $T$ KA SEHLETHELA-HALI SA MATHE,SEBOHOLI,-1,sesotho
$T$ O TLO NTŠA POLELO MABAPI LE LEFU LA SEBOHOLI,TONAKHOLO,0,sesotho
TONAKHOLO O TLO NTŠA POLELO MABAPI LE $T$,LEFU LA SEBOHOLI,-1,sesotho
LINTLHA-KHOLO POLAONG EA $T$,SEBOHOLI,-1,sesotho
$T$ SE THUNTSOE SE FELETSOE KE BOPHELO,SEBOHOLI,-1,sesotho
$T$ NAKONG EA TEMO VS PUSONG EA TONAKHOLO EA MEHLENG NAKONG EA TEMO,PUSONG EA TONAKHOLO,0,sesotho
PUSONG EA TONAKHOLO NAKONG EA $T$ VS PUSONG EA TONAKHOLO EA MEHLENG NAKONG EA TEMO,TEMO,0,sesotho
PUSONG EA TONAKHOLO NAKONG EA TEMO VS $T$ NAKONG EA TEMO,PUSONG EA TONAKHOLO EA MEHLENG,0,sesotho
$T$ O FUMANE KOTSI O LEMETSE,MOKOETLISI OA SEHLOPHA SA BOLO,-1,sesotho
$T$ O TŠEPISA MOSALI NTLO,MOETAPELE,1,sesotho
MOETAPELE O TŠEPISA $T$ NTLO,MOSALI,0,sesotho
MOETAPELE O TŠEPISA MOSALI $T$,NTLO,1,sesotho
NA $T$ BO TSIETSING,BOPHELO BA TONAKHOLO,-1,sesotho
$T$ O EMA LE SECHABA KHAHLANONG LE KOMPONE EA MARANG-RANG,MOPARAMENTE,1,sesotho
MOPARAMENTE O EMA LE $T$ KHAHLANONG LE KOMPONE EA MARANG-RANG,SECHABA,0,sesotho
MOPARAMENTE O EMA LE SECHABA KHAHLANONG LE $T$,KOMPONE EA MARANG-RANG,-1,sesotho
$T$ SE SEBOKO KE 'MUSO O LITULONG,SETHO SA PHATHI,-1,sesotho
SETHO SA PHATHI SE SEBOKO KE $T$ O LITULONG,'MUSO,-1,sesotho
$T$ BA EA ITHEKISA HO ETSA CHELETE,BAITHUTI,-1,sesotho
BAITHUTI BA EA ITHEKISA HO ETSA $T$,CHELETE,0,sesotho
$T$ O LLA SEBOKO SE HLOMOLANG PELO SEPETLELE,MOKULI,-1,sesotho
MOKULI O LLA SEBOKO SE HLOMOLANG PELO $T$,SEPETLELE,-1,sesotho
$T$ BA BANGATA BA TLO FELLOA KE MESEBETSI HAPE,BATHO,-1,sesotho
$T$ BA BANGATA BA TLO FELLOA KE $T$ HAPE,MESEBETSI,-1,sesotho
HA HO $T$ SEPETLELE,BAOKI,-1,sesotho
HA HO BAOKI $T$,SEPETLELE,0,sesotho
$T$ BA TEBETSOE HAPE,BASEBELETSI BA LIFEME,-1,sesotho
$T$ BA IPELAETSA KHAHLANONG LE 'MUSO,BAOKI,-1,sesotho
BAOKI BA IPELAETSA KHAHLANONG LE $T$,'MUSO,-1,sesotho
$T$ LE BOHLOKO LA MOHATSELA LE TSELENG,LEQHUBU,-1,sesotho
LEQHUBU LE BOHLOKO LA $T$ LE TSELENG,MOHATSELA,-1,sesotho
$T$ E SE E TLO KHOLA KHOELING ENA,METSOFE,-1,sesotho
MONYETLA OA $T$ KAJENO LE HOSANE O TENG,LEHLOA,0,sesotho
HO NTSENG HO NA HA SE $T$ KE MEEOKHO EA BALATELI BA SEHLOPHA SA BOLO,PULA,-1,sesotho
HO NTSENG HO NA HA SE PULA KE MEEOKHO EA $T$,BALATELI BA SEHLOPHA SA BOLO,-1,sesotho
$T$ HA O TLISE PHETOHO HOHANG,MOKHA,-1,sesotho
$T$ LE MAQHEKOANA HA A TLO KHOLA,MAQHEKU,-1,sesotho
MAQHEKU LE $T$ HA A TLO KHOLA,MAQHEKOANA,-1,sesotho
MONYETLA OA $T$ O TENG SONTAHA,LEHLOA,0,sesotho
$T$ O QALELETSE HO PATALA BAOKI,'MUSO,1,sesotho
'MUSO O QALELETSE HO PATALA $T$,BAOKI,0,sesotho
$T$ O TŠOEROE O BELAELLOA KA PETO,MORENA,-1,sesotho
$T$ SE TLO SULAFALLOA BOESA,SECHABA,-1,sesotho
$T$ TSA MOHLOLO SETEREKENG,LIBOKO,0,sesotho
LIBOKO TSA MOHLOLO $T$,SETEREKENG,0,sesotho
HO TLA THAKHOLOA $T$ E NCHA BOESA,CHELETE,1,sesotho
$T$ O TŠOARELOA HO HLABA MONNA KA THIPA,MOSALI,-1,sesotho
MOSALI O TŠOARELOA HO HLABA $T$ KA THIPA,MONNA,0,sesotho
MOSALI O TŠOARELOA HO HLABA MONNA KA $T$,THIPA,-1,sesotho
$T$ LI TLO KOPANELA PINA,LIBINI,1,sesotho
LIBINI LI TLO KOPANELA $T$,PINA,1,sesotho
$T$ OA HO TŠELA CHILISI BOTHONG BA MOSALI O SHOELE,MONNA,-1,sesotho
MONNA OA HO TŠELA CHILISI $T$ O SHOELE,BOTHONG BA MOSALI,0,sesotho
$T$ LI FETOHA LEFELA,LITŠEPISO TSA TONAKHOLO,-1,sesotho
$T$ O TSAMAEA MEHLALENG EA MEBUSO E FETILENG,'MUSO,0,sesotho
'MUSO O TSAMAEA MEHLALENG EA $T$,MEBUSO E FETILENG,0,sesotho
$T$ OA HO TŠELA CHILISI BOTHONG BA MOSALI O HLOLEHA HO HLAHA KHOTLA,MONNA,-1,sesotho
MONNA OA HO TŠELA CHILISI $T$ O HLOLEHA HO HLAHA KHOTLA,BOTHONG BA MOSALI,0,sesotho
MONNA OA HO TŠELA CHILISI BOTHONG BA MOSALI O HLOLEHA HO HLAHA $T$,KHOTLA,-1,sesotho
$T$ BO SEBOKO KE 'MUSO,BOHANYETSI,-1,sesotho
BOHANYETSI BO SEBOKO KE $T$,'MUSO,-1,sesotho
$T$ O TŠELA CHILISI KA BOTHONG BA MOSALI OA HAE,MONNA,-1,sesotho
MONNA O TŠELA CHILISI KA $T$ OA HAE,BOTHONG BA MOSALI,0,sesotho
$T$ BA BETSA KHOBA HAPE,BANNA,0,sesotho
$T$ O HLOLEHA HO BUSA O TSEKA LINAMA,TONAKHOLO,-1,sesotho
TONAKHOLO O HLOLEHA HO BUSA O TSEKA $T$,LINAMA,-2,sesotho
$T$ TSE NGATA LI KHAHLANONG LE JOALA,LITUMELO,0,sesotho
LITUMELO TSE NGATA LI KHAHLANONG LE $T$,JOALA,-1,sesotho
$T$ KE EONA E KHOLO HO FETA LITUMELO TSOHLE LEFATŠENG,TUMELO EA CHRIST,1,sesotho
TUMELO EA CHRIST KE EONA E KHOLO HO FETA $T$ TSOHLE LEFATŠENG,LITUMELO,-1,sesotho
TUMELO EA CHRIST KE EONA E KHOLO HO FETA LITUMELO TSOHLE $T$,LEFATŠENG,0,sesotho
$T$ O ROKA MOHATSA OA TONAKHOLO EA MEHLENG,MOSALI,1,sesotho
MOSALI O ROKA $T$,MOHATSA OA TONAKHOLO EA MEHLENG,1,sesotho
$T$ SE ITOMA MOHATLA,SETHO SA PHATHI,-1,sesotho
$T$ BA ITŠOARELLA KA MOSALI A LE MONG,BANNA,1,sesotho
BANNA BA BARARO BA ITŠOARELLA KA $T$ A LE MONG,MOSALI,1,sesotho
$T$ O RERETSOE BOBE,'MUSO,-1,sesotho
$T$ E JA LEFA LA 'MUSO O FETILENG,PUSO EA TONAKHOLO,1,sesotho
PUSO EA TONAKHOLO E JA LEFA LA $T$,'MUSO O FETILENG,1,sesotho
HA KE TLO NYEKA $T$,TONAKHOLO,-1,sesotho
$T$ LE LECHA LA SEBINI LE TSOILE,LETLAPA,1,sesotho
LETLAPA LE LECHA LA $T$ LE TSOILE,SEBINI,0,sesotho
$T$ TSE MONATE HO SECHABA SOHLE,LITABA,1,sesotho
LITABA TSE MONATE HO $T$ SOHLE,SECHABA,0,sesotho
$T$ O IKAKHETSE KA SETOTSOANA 'MINONG OA FAMO,MONNA OA LEKHOOA,1,sesotho
MONNA OA LEKHOOA O IKAKHETSE KA SETOTSOANA $T$,'MINONG OA FAMO,0,sesotho
LINTLHA-KHOLO $T$,POLELONG EA TONAKHOLO,0,sesotho
$T$ O TLO BAKELA NAHA KHAPHA-MALI,MORUTI,-1,sesotho
MORUTI O TLO BAKELA $T$ KHAPHA-MALI,NAHA,-1,sesotho
$T$ E BALEHISA MOKOETLISI,PHAFA,-1,sesotho
PHAFA E BALEHISA $T$,MOKOETLISI,-1,sesotho
$T$ BA CHESA HO FETA LIBAPALI,BALATELI BA SEHLOPHA SA BOLO,-1,sesotho
BALATELI BA SEHLOPHA SA BOLO BA CHESA HO FETA $T$,LIBAPALI,-1,sesotho
$T$ SE TLO NTŠA LETLAPA LE LECHA,SEBINI,1,sesotho
$T$ O ROBEHETSE KOTSING EA LIKOLOI,MOTHO,-1,sesotho
MOTHO O ROBEHETSE KOTSING EA $T$,LIKOLOI,-1,sesotho
$T$ LI TLO FELISOA,CHELETE EA LIPAMPIRI LE EA TŠEPE,0,sesotho
$T$ E JOOE KA SEHLOHO PUSONG E FETILENG,CHELETE EA SECHABA,-1,sesotho
CHELETE EA SECHABA E JOOE KA SEHLOHO $T$ E FETILENG,PUSONG,-1,sesotho
$T$ POLAONG EA SEBINI BA TŠOEROE,BABELAELLOA,1,sesotho
BABELAELLOA POLAONG EA $T$ BA TŠOEROE,SEBINI,-1,sesotho
LE $T$ ONA BATHO BA FELLOA KE MESEBETSI,'MUSONG,-1,sesotho
LE 'MUSONG ONA $T$ BA FELLOA KE MESEBETSI,BATHO,-1,sesotho
LE 'MUSONG ONA BATHO BA FELLOA KE $T$,MESEBETSI,-1,sesotho
$T$ E CHAISA NGOANA KAJENO,KOLOI,-1,sesotho
KOLOI E CHAISA $T$ KAJENO,NGOANA,-1,sesotho
$T$ BA THUNTSOE MAOBANE,BANA BA BATHO,-1,sesotho
$T$ LI TLO BOLLA TORONKONG,LITABANE,-1,sesotho
LITABANE LI TLO BOLLA $T$,TORONKONG,-1,sesotho
$T$ O TŠOARETSOE BOLOI,TELU-PUTSOA,-1,sesotho
$T$ LI ATLEHISA KHOEBO EA LIKOENA,LIPALEMA,1,sesotho
LIPALEMA LI ATLEHISA $T$,KHOEBO EA LIKOENA,-1,sesotho
$T$ O TLANGOA KA LINTLAFATSO TSEO E SENG TSA HAE,TONAKHOLO,-1,sesotho
TONAKHOLO O TLANGOA KA $T$ TSEO E SENG TSA HAE,LINTLAFATSO,1,sesotho
$T$ E BETSA KHOBA KAJENO,THELEFISHINI EA NAHA,0,sesotho
BONA $T$ EA IPOLAILENG,NGOANA OA SEKOLO,-1,sesotho
$T$ O BETSA KHOBA BASALI BA HLATSOA LIKOLOI BA HLOBOTSE,MOTSE,0,sesotho
MOTSE O BETSA KHOBA $T$ BA HLATSOA LIKOLOI BA HLOBOTSE,BASALI,-1,sesotho
MOTSE O BETSA KHOBA BASALI BA HLATSOA $T$ BA HLOBOTSE,LIKOLOI,0,sesotho
ENA HAESALE NAKO EA HO BEHA $T$ KAPA MAJOE A MORALLA MABITLENG,MASENKE,-1,sesotho
ENA HAESALE NAKO EA HO BEHA MASENKE KAPA $T$ MABITLENG,MAJOE A MORALLA,-1,sesotho
ENA HAESALE NAKO EA HO BEHA MASENKE KAPA MAJOE A MORALLA $T$,MABITLENG,0,sesotho
$T$ EA ILENG A BOLAEA MOSALI O PHONYOHA LEFU LA SETHUNYA,MONNA,1,sesotho
MONNA EA ILENG A BOLAEA $T$ O PHONYOHA LEFU LA SETHUNYA,MOSALI,-1,sesotho
MONNA EA ILENG A BOLAEA MOSALI O PHONYOHA $T$,LEFU LA SETHUNYA,-1,sesotho
SEEA-LE-MOEA SE RE $T$ A FANE KA BOPAKI BA HORE KE MOKHOLO OA HAE O REKETSENG BAHLOKI LIMPHO,TONAKHOLO,-1,sesotho
$T$ SE RE TONAKHOLO A FANE KA BOPAKI BA HORE KE MOKHOLO OA HAE O REKETSENG BAHLOKI LIMPHO,SEEA-LE-MOEA,-1,sesotho
SEEA-LE-MOEA SERE TONAKHOLO A FANE KA BOPAKI BA HORE KE $T$ OA HAE O REKETSENG BAHLOKI LIMPHO,MOKHOLO,-1,sesotho
SEEA-LE-MOEA SERE TONAKHOLO A FANE KA BOPAKI BA HORE KE MOKHOLO OA HAE O REKETSENG $T$ LIMPHO,BAHLOKI,0,sesotho
SEEA-LE-MOEA SERE TONAKHOLO A FANE KA BOPAKI BA HORE KE MOKHOLO OA HAE O REKETSENG BAHLOKI $T$,LIMPHO,1,sesotho
$T$ E QETA HO HATA BATHO E LIHELOA KE PULA,NTLO,-1,sesotho
NTLO E QETA HO HATA $T$ E LIHELOA KE PULA,BATHO,0,sesotho
NTLO E QETA HO HATA BATHO E LIHELOA KE $T$,PULA,-1,sesotho
$T$ SE TABOLA KHOMO KA LEHARE,SEFAKO,-1,sesotho
SEFAKO SE TABOLA $T$ KA LEHARE,KHOMO,-1,sesotho
KAJENO $T$ O ABELA LIKHUTSANA LIMPHO KA CHELETE EA HAE EA MOKHOLO E M600 000,TONAKHOLO,1,sesotho
KAJENO TONAKHOLO O ABELA $T$ LIMPHO KA CHELETE EA HAE EA MOKHOLO E M600 000,LIKHUTSANA,0,sesotho
KAJENO TONAKHOLO O ABELA LIKHUTSANA $T$ KA CHELETE EA HAE EA MOKHOLO E M600 000,LIMPHO,1,sesotho
KAJENO TONAKHOLO O ABELA LIKHUTSANA LIMPHO KA $T$ E M600 000,CHELETE EA HAE EA MOKHOLO,1,sesotho
$T$ E MPE EA KOLOI,KOTSI,-1,sesotho
KOTSI E MPE EA $T$,KOLOI,1,sesotho
HO QHOMA $T$ LE LECHA,LEFU,-1,sesotho
$T$ O HLAJOA KE THUPA KA LEIHLONG,NGOANA,-1,sesotho
NGOANA O HLAJOA KE $T$ KA LEIHLONG,THUPA,0,sesotho
NGOANA O HLAJOA KE THUPA KA $T$,LEIHLONG,0,sesotho
$T$,MOKHOSI,-1,sesotho
$T$ KE MOFU KAMORA HO FUMANA LENGOLO,MOITHUTI OA SEKOLO SE PHAHAMENG,-1,sesotho
MOITHUTI OA SEKOLO SE PHAHAMENG KE MOFU KAMORA HO FUMANA $T$,LENGOLO,1,sesotho
KE TSOA $T$ KE FUMANA NTATE E SE ELE MOFU,KEREKENG,0,sesotho
KE TSOA KEREKENG KE FUMANA $T$ E SE ELE MOFU,NTATE,-1,sesotho
$T$ E CHESA MOSALI MORIRI,KUKU,-1,sesotho
KUKU E CHESA $T$ MORIRI,MOSALI,0,sesotho
KUKU E CHESA MOSALI $T$,MORIRI,0,sesotho
HO FUMANOE $T$ KA LENGOPENG,SETOPO SA MOSALI,-1,sesotho
HO FUMANOE SETOPO SA MOSALI KA $T$,LENGOPENG,0,sesotho
$T$ E CHA KA MOHLOLO,CHELETE EA MOKHATLO,-1,sesotho
$T$ O QOSOA KA PETO EA MORALI OA HAE,MONNA,-1,sesotho
MONNA O QOSOA KA PETO EA $T$,MORALI OA HAE,0,sesotho
$T$ O THATA LIKAROLO TSA BOTONA HLOOHONG,MOSALI,-1,sesotho
MOSALI O THATA $T$ HLOOHONG,LIKAROLO TSA BOTONA,0,sesotho
MOSALI O THATA LIKAROLO TSA BOTONA $T$,HLOOHONG,0,sesotho
$T$ BA BOLAEA BANNA BA BA NANYETSA,BASALI,-1,sesotho
BASALI BA BOLAEA $T$ BA BA NANYETSA,BANNA,0,sesotho
KAMORA HO TSOARELANA $T$ O TSOHA BOSIU O HLABELA MONNA LEFU,MOSALI,-1,sesotho
KAMORA HO TSOARELANA MOSALI O TSOHA BOSIU O HLABELA $T$ LEFU,MONNA,-1,sesotho
$T$ O BOLAELOA M10,MOSHANYANA,-1,sesotho
$T$ EA NYAMETSENG O RE O KOETETSOE O KA HARA MOCUCU O MOHOLO,NGOANANA,-1,sesotho
NGOANANA EA NYAMETSENG O RE O KOETETSOE O KA HARA $T$ O MOHOLO,MOCUCU,-1,sesotho
$T$ O FUMANA 'M'AE A BOLAUOE,MORALI,0,sesotho
MORALI O FUMANA $T$ A BOLAUOE,'M'AE,-1,sesotho
$T$ SE UTSOA CHELETE SE BATLA HO RUOA,SEBINI SA MOKHA,-1,sesotho
SEBINI SA MOKHA SE UTSOA $T$ SE BATLA HO RUOA,CHELETE,0,sesotho
$T$ LE KHEHLETSA MAKOEBA KAMORA HO METOA KE RAKHALI OA LONA,LESEA,-1,sesotho
LESEA LE KHEHLETSA MAKOEBA KAMORA HO METOA KE $T$ OA LONA,RAKHALI,-1,sesotho
$T$ E MPE EA KOLOI,KOTSI,-1,sesotho
KOTSI E MPE EA $T$,KOLOI,-1,sesotho
$T$ O REKETSE BALISANA LINKU,TONAKHOLO,1,sesotho
TONAKHOLO O REKETSE $T$ LINKU,BALISANA,0,sesotho
TONAKHOLO O REKETSE BALISANA $T$,LINKU,0,sesotho
$T$ O FETOLA NAHA KA BEKE,TONAKHOLO,1,sesotho
TONAKHOLO O FETOLA $T$ KA BEKE,NAHA,0,sesotho
$T$ O QETA HO THUNYA MOSALI OA HAE,MONNA,-1,sesotho
MONNA O QETA HO THUNYA $T$,MOSALI OA HAE,0,sesotho
$T$ O IPOLAEA LE LESEA,MOTSOETSE,-1,sesotho
MOTSOETSE O IPOLAEA LE $T$,LESEA,-1,sesotho
$T$ O FETOHA MOSALI KAMORA HO TSUNYA-TSUNYANA LE MOHALA OA LETSOHO,MONNA,-1,sesotho
MONNA O FETOHA $T$ KAMORA HO TSUNYA-TSUNYANA LE MOHALA OA LETSOHO,MOSALI,0,sesotho
MONNA O FETOHA MOSALI KAMORA HO TSUNYA-TSUNYANA LE $T$,MOHALA OA LETSOHO,0,sesotho
$T$ UAKA O NYAMETSE KE KOPA THUSO,NTATE,-1,sesotho
UTLOA O NE A KHAKELLELITSE $T$ KA NKHO,MALI A LESEA,-1,sesotho
UTLOA O NE A KHAKELLELITSE MALI A LESEA KA $T$,NKHO,0,sesotho
$T$ O NYEKENYA NGOANA KA THIPA HO FIHLELLA A NEHELA MOEA,MONNA,-1,sesotho
MONNA O NYEKENYA NGOANA KA $T$ HO FIHLELLA A NEHELA MOEA,THIPA,0,sesotho
$T$ O APARA MAKHASI A MOROHO ORE MOJOLO OA MO NYESA,NGOANANA,-1,sesotho
NGOANANA O APARA $T$ O RE MOJOLO OA MO NYESA,MAKHASI A MOROHO,0,sesotho
NGOANANA O APARA MAKHASI A MOROHO O RE $T$ OA MO NYESA,MOJOLO,-1,sesotho
$T$ O FUMANOA A TIMETSE LEBALENG HABO,NGOANA,-1,sesotho
NGOANA O FUMANOA A TIMETSE $T$ HABO,LEBALENG,0,sesotho
$T$ O NYAMETSE,NGOANA,-1,sesotho
$T$ O THUNTSOE SEBONOANG,MOSALI,-1,sesotho
$T$ O AMOHELA LENGOLO LA HAE,MOFU,-1,sesotho
MOFU O AMOHELA $T$ LA HAE,LENGOLO,1,sesotho
$T$ O SIHILE LESEA LE THOTO EA LONA NAHA THOTHE,MOSALI,-1,sesotho
MOSALI O SIHILE $T$ LE THOTO EA LONA NAHA THOTHE,LESEA,0,sesotho
MOSALI O SIHILE LESEA LE $T$ EA LONA NAHA THOTHE,THOTO,0,sesotho
$T$ O KHETHA EKETSA LENANE LA MACANSELARA A LIVOTE LI TLAASE,TONAKHOLO,1,sesotho
TONAKHOLO O KHETHA EKETSA $T$ A LIVOTE LI TLAASE,LENANE LA MACANSELARA,0,sesotho
TONAKHOLO O KHETHA EKETSA LENANE LA MACANSELARA A $T$ LI TLAASE,LIVOTE,-1,sesotho
HO VOTILE $T$ BA LESHOME FEELA,BATHO,-1,sesotho
BA MO SENYA $T$ KA LEBAKA LA MONNA,LETLALO,-1,sesotho
BA MO SENYA LETLALO KA LEBAKA LA $T$,MONNA,-1,sesotho
$T$ A 20 A FEFOHILE TOROPONG,MATLO,-1,sesotho
MATLO A 20 A FEFOHILE $T$,TOROPONG,0,sesotho
THIBANG $T$ LE QETA HO UTSOA PHONE,LESHOLU,-1,sesotho
THIBANG LESHOLU LE QETA HO UTSOA $T$,PHONE,0,sesotho
$T$ O TORONKELA HO HLAISA MORIRI OA BOTONA HO NGOANANA,MOSHANYANA,-1,sesotho
MOSHANYANA O TORONKELA HO HLAISA $T$ HO NGOANANA,MORIRI OA BOTONA,0,sesotho
MOSHANYANA O TORONKELA HO HLAISA MORIRI OA BOTONA HO $T$,NGOANANA,-1,sesotho
BA QHAQHOLLA $T$,LEBITLA LA MOFU,-1,sesotho
$T$ O QHANYATSA NGOANA MOHAISANE OA HAE HLOOHO,MONNA,-1,sesotho
MONNA O QHANYATSA $T$ OA HAE HLOOHO,NGOANA MOHAISANE,0,sesotho
MONNA O QHANYATSA NGOANA MOHAISANE OA HAE $T$,HLOOHO,0,sesotho
$T$ SERE SE MAKHATHENG A LEFU,SEBOHOLI,-1,sesotho
$T$ O CHOATLA KOLOI EA MONNA A PALAMISITSE NYATSI,MOSALI,-1,sesotho
MOSALI O CHOATLA $T$ A PALAMISITSE NYATSI,KOLOI EA MONNA,0,sesotho
MOSALI O CHOATLA KOLOI EA MONNA A PALAMISITSE $T$,NYATSI,-1,sesotho
$T$ O QOSOA KA POLAO LE HO CHESA 'M'AE,MOSHANYANA,-1,sesotho
MOSHANYANA O QOSOA KA POLAO LE HO CHESA $T$,'M'AE,-1,sesotho
UTLOA LITABA TSA $T$ A LULANG A BETA MORALI OA HAE,NTATE,-1,sesotho
UTLOA LITABA TSA NTATE A LULANG A BETA $T$ OA HAE,MORALI,-1,sesotho
$T$ O NYA MATSETE KAMORA HO BOLAEA MOSALI EA RENG O NE A MOFA HA MONATE,MONNA,-1,sesotho
MONNA O NYA MATSETE KAMORA HO BOLAEA $T$ EA RENG O NE A MOFA HA MONATE,MOSALI,1,sesotho
$T$ O IPOLAEA KA MOTLAKASE,MOHLANKANA,-1,sesotho
MOHLANKANA O IPOLAEA KA $T$,MOTLAKASE,0,sesotho
$T$ O NOA MAFURA PHEHANG A HLOBOTSE LEHLOENG,MOHLANKANA,1,sesotho
MOHLANKANA O NOA $T$ A HLOBOTSE LEHLOENG,MAFURA A PHEHANG,0,sesotho
MOHLANKANA O NOA MAFURA PHEHANG A HLOBOTSE $T$,LEHLOENG,0,sesotho
$T$ O BONOA A HLOBOTSE LEHLOENG KAMORA HO NYESOA KE MOJOLO,NGOANANA,-1,sesotho
NGOANANA O BONOA A HLOBOTSE $T$ KAMORA HO NYESOA KE MOJOLO,LEHLOENG,0,sesotho
NGOANANA O BONOA A HLOBOTSE LEHLOENG KAMORA HO NYESOA KE $T$,MOJOLO,-1,sesotho
$T$ BA EPOLA LITOPO BA REKISA MASAPO A TSONA,BAAHI,-1,sesotho
BAAHI BA EPOLA $T$ BA REKISA MASAPO A TSONA,LITOPO,-1,sesotho
BAAHI BA EPOLA LITOPO BA REKISA $T$ A TSONA,MASAPO,-1,sesotho
$T$ EA LILEMO LI 21 O BOLAEA MONNA OA HAE KA THIPA,MOSALI,-1,sesotho
MOSALI EA LILEMO LI 21 O BOLAEA $T$ OA HAE KA THIPA,MONNA,0,sesotho
MOSALI EA LILEMO LI 21 O BOLAEA MONNA OA HAE KA $T$,THIPA,0,sesotho
KE BETILOE KE $T$ OAKA JOALE KE TŠABA HO MO TŠOARISA,NTATE OF MOKHOTSI,-1,sesotho
KA SOTLEHA KE $T$ LENYALONG ATSEBA O KENYA BANNA NTSE KE MO SHEBILE,MOSALI,-1,sesotho
KA SOTLEHA KE MOSALI LENYALONG ATSEBA O KENYA $T$ NTSE KE MO SHEBILE,BANNA,-1,sesotho
TLHALOSO EA $T$,MAEMO A LEHOLIMO,0,sesotho
$T$ O NYAHLATSA BANA LE MOHIRUOA O MATHA MOSE,MOSALI,-1,sesotho
MOSALI O NYAHLATSA $T$ LE MOHIRUOA O MATHA MOSE,BANA,0,sesotho
MOSALI O NYAHLATSA BANA LE $T$ O MATHA MOSE,MOHIRUOA,0,sesotho
$T$ BA ISA SEKOLO LEKHOTLENG,BAITHUTI BA SEKOLO SE PHAHAMENG,-1,sesotho
BAITHUTI BA SEKOLO SE PHAHAMENG BA ISA $T$ LEKHOTLENG,SEKOLO,-1,sesotho
BAITHUTI BA SEKOLO SE PHAHAMENG BA ISA SEKOLO $T$,LEKHOTLENG,0,sesotho
O TŠOARELA $T$ EA FILENG NYATSI LIFOTO TSA MAPONA-PONA,MONNA,-1,sesotho
O TŠOARELA MONNA EA FILENG $T$ LIFOTO TSA MAPONA-PONA,NYATSI,-1,sesotho
O TŠOARELA MONNA EA FILENG NYATSI $T$,LIFOTO TSA MAPONA-PONA,-1,sesotho
$T$,TLOKOTSI,-1,sesotho
$T$ E BOLAEA MOTHO KA METHOKHO,NGAKA EA SESOTHO,-1,sesotho
NGAKA EA SESOTHO E BOLAEA $T$ KA METHOKHO,MOTHO,-1,sesotho
NGAKA EA SESOTHO E BOLAEA MOTHO KA $T$,METHOKHO,-1,sesotho
$T$ OAKA O BOPA MEKOTLA KA PAPA,MOSALI,1,sesotho
MOSALI OAKA O BOPA $T$ KA PAPA,MEKOTLA,0,sesotho
MOSALI OAKA O BOPA MEKOTLA KA $T$,PAPA,0,sesotho
BONA $T$ A TŠOEROE KA LIPANTY LE THEPA EA KATLUNG,MASHOLU A BANNA,-1,sesotho
BONA MASHOLU A BANNA A TŠOEROE KA $T$ LE THEPA EA KATLUNG,LIPANTY,0,sesotho
BONA MASHOLU A BANNA A TŠOEROE KA LIPANTY LE $T$,THEPA EA KATLUNG,0,sesotho
$T$ O LEFA 30 000 KAMORA HO TŠELA MOTLAKASE KA MOROTO,MONNA,-1,sesotho
MONNA O LEFA 30 000 KAMORA HO TŠELA $T$ KA MOROTO,MOTLAKASE,-1,sesotho
MONNA O LEFA 30 000 KAMORA HO TŠELA MOTLAKASE KA $T$,MOROTO,0,sesotho
UTLOA $T$ EA ENTSOENG SEHLABELO,LITABA TSA MOSALI,-1,sesotho
$T$ E QETA HO PHETHOHA KA BAETI LEHLOENG,KOLOI,-1,sesotho
KOLOI E QETA HO PHETHOHA KA $T$ LEHLOENG,BAETI,0,sesotho
KOLOI E QETA HO PHETHOHA KA BAETI $T$,LEHLOENG,0,sesotho
$T$ EA NHLALA KA NYALOA KE NGOANA EA MO HLAHLAMANG,EX,-1,sesotho
EX EA NHLALA KA NYALOA KE $T$ EA MO HLAHLAMANG,NGOANA,1,sesotho
HO FUMANOA $T$ SE TJAPALLETSE KA HARA METSI LE LEKOALI LA MALI,SETOPO,-1,sesotho
HO FUMANOA SETOPO SE TJAPALLETSE KA HARA METSI LE LEKOALI LA $T$,MALI,-1,sesotho
HO FUMANOA SETOPO SE TJAPALLETSE KA HARA $T$ LE LEKOALI LA MALI,METSI,-1,sesotho
$T$ LE MAPOLESA A TLA NGOLA LIHLAHLOBO SEKOLONG SE PHAHAMENG,MASOLE,1,sesotho
MASOLE LE $T$ A TLA NGOLA LIHLAHLOBO SEKOLONG SE PHAHAMENG,MAPOLESA,1,sesotho
MASOLE LE MAPOLESA A TLA NGOLA LIHLAHLOBO $T$,SEKOLONG SE PHAHAMENG,0,sesotho
MASOLE LE MAPOLESA A TLA NGOLA $T$ SEKOLONG SE PHAHAMENG,LIHLAHLOBO,0,sesotho
$T$ BA CHELLA KA FEMENG,BATHO,-1,sesotho
BATHO BA CHELLA KA $T$,FEMENG,0,sesotho
$T$ O UTSOA KOLOI E MOTSOALLE OA HAE,MOSHANYANA,-1,sesotho
MOSHANYANA O UTSOA $T$ E MOTSOALLE OA HAE,KOLOI,0,sesotho
MOSHANYANA O UTSOA KOLOI E $T$,MOTSOALLE OA HAE,0,sesotho
HO FUMANOA $T$ KA HARA MOFILIBITHI OA MOHLOA,LITOPO,-1,sesotho
HO FUMANOA LITOPO KA HARA MOFILIBITHI OA $T$,MOHLOA,-1,sesotho
